Key	Press_Time	Relase_Time	Daylight	
$	2021-09-13 14:18:11.207809	2021-09-13 14:18:11.370375	Afternoon
ctrl_l	2021-09-13 14:18:10.574501	2021-09-13 14:18:11.682539	Afternoon
ctrl_l	2021-09-13 14:18:17.703441	2021-09-13 14:18:17.706433	Afternoon
$	2021-09-13 14:18:18.227041	2021-09-13 14:18:18.362679	Afternoon
$	2021-09-13 14:18:18.416535	2021-09-13 14:18:18.552172	Afternoon
ctrl_l	2021-09-13 14:18:17.983694	2021-09-13 14:18:18.570125	Afternoon
ctrl_l	2021-09-13 14:18:25.273204	2021-09-13 14:18:25.289160	Afternoon
$	2021-09-13 14:18:27.214014	2021-09-13 14:18:27.389545	Afternoon
ctrl_l	2021-09-13 14:18:25.466687	2021-09-13 14:18:27.577043	Afternoon
$	2021-09-13 14:20:01.042152	2021-09-13 14:20:01.179784	Afternoon
$	2021-09-13 14:20:03.168467	2021-09-13 14:20:03.288150	Afternoon
$	2021-09-13 14:20:07.856931	2021-09-13 14:20:08.032463	Afternoon
$	2021-09-13 14:20:08.078340	2021-09-13 14:20:08.226942	Afternoon
ctrl_l	2021-09-13 14:20:07.630538	2021-09-13 14:20:08.269829	Afternoon
ctrl_l	2021-09-13 14:20:14.142128	2021-09-13 14:20:14.147114	Afternoon
$	2021-09-13 14:20:15.887461	2021-09-13 14:20:16.084933	Afternoon
ctrl_l	2021-09-13 14:20:14.503165	2021-09-13 14:20:16.262459	Afternoon
$	2021-09-13 14:20:19.736201	2021-09-13 14:20:19.959574	Afternoon
ctrl_l	2021-09-13 14:20:19.542689	2021-09-13 14:20:20.211899	Afternoon
caps_lock	2021-09-13 14:21:04.614187	2021-09-13 14:21:04.752814	Afternoon
$	2021-09-13 14:21:04.932334	2021-09-13 14:21:05.025090	Afternoon
caps_lock	2021-09-13 14:21:05.118835	2021-09-13 14:21:05.257468	Afternoon
$	2021-09-13 14:21:05.325284	2021-09-13 14:21:05.521757	Afternoon
$	2021-09-13 14:21:05.522755	2021-09-13 14:21:05.668365	Afternoon
$	2021-09-13 14:21:05.673355	2021-09-13 14:21:05.861848	Afternoon
space	2021-09-13 14:21:05.877806	2021-09-13 14:21:06.026409	Afternoon
caps_lock	2021-09-13 14:21:05.996487	2021-09-13 14:21:06.148083	Afternoon
$	2021-09-13 14:09:21.897989	2021-09-13 14:21:06.330595	Afternoon
caps_lock	2021-09-13 14:21:06.333585	2021-09-13 14:21:06.467231	Afternoon
$	2021-09-13 14:21:06.582921	2021-09-13 14:21:06.740500	Afternoon
$	2021-09-13 14:21:06.684648	2021-09-13 14:21:06.852201	Afternoon
$	2021-09-13 14:21:06.849210	2021-09-13 14:21:06.965898	Afternoon
$	2021-09-13 14:21:07.041694	2021-09-13 14:21:07.133448	Afternoon
$	2021-09-13 14:21:07.205258	2021-09-13 14:21:07.371812	Afternoon
$	2021-09-13 14:21:07.414697	2021-09-13 14:21:07.545379	Afternoon
$	2021-09-13 14:21:07.666026	2021-09-13 14:21:07.794681	Afternoon
$	2021-09-13 14:21:07.872474	2021-09-13 14:21:07.953257	Afternoon
$	2021-09-13 14:21:08.055983	2021-09-13 14:21:08.163694	Afternoon
$	2021-09-13 14:21:12.698572	2021-09-13 14:21:12.876095	Afternoon
ctrl_l	2021-09-13 14:21:12.471179	2021-09-13 14:21:12.973835	Afternoon
ctrl_l	2021-09-13 14:21:13.899360	2021-09-13 14:21:13.899360	Afternoon
ctrl_l	2021-09-13 14:21:14.115781	2021-09-13 14:21:14.577546	Afternoon
ctrl_l	2021-09-13 14:21:15.783322	2021-09-13 14:21:15.788308	Afternoon
ctrl_l	2021-09-13 14:21:16.002735	2021-09-13 14:21:16.310911	Afternoon
ctrl_l	2021-09-13 14:21:17.557578	2021-09-13 14:21:17.558577	Afternoon
ctrl_l	2021-09-13 14:21:17.747075	2021-09-13 14:21:18.051260	Afternoon
$	2021-09-13 14:21:18.443210	2021-09-13 14:21:18.661629	Afternoon
$	2021-09-13 14:21:18.825189	2021-09-13 14:21:19.038621	Afternoon
ctrl_l	2021-09-13 14:21:18.315552	2021-09-13 14:21:19.154311	Afternoon
ctrl_l	2021-09-13 14:21:19.614080	2021-09-13 14:21:19.618069	Afternoon
ctrl_l	2021-09-13 14:21:19.801580	2021-09-13 14:21:20.135686	Afternoon
$	2021-09-13 14:21:21.762337	2021-09-13 14:21:21.951832	Afternoon
ctrl_l	2021-09-13 14:21:21.616727	2021-09-13 14:21:22.061536	Afternoon
ctrl_l	2021-09-13 14:21:22.716784	2021-09-13 14:21:22.716784	Afternoon
ctrl_l	2021-09-13 14:21:22.906277	2021-09-13 14:21:23.232406	Afternoon
ctrl_l	2021-09-13 14:21:24.677543	2021-09-13 14:21:24.677543	Afternoon
ctrl_l	2021-09-13 14:21:24.834123	2021-09-13 14:21:25.070491	Afternoon
$	2021-09-13 14:21:25.551206	2021-09-13 14:21:25.783585	Afternoon
$	2021-09-13 14:21:25.996019	2021-09-13 14:21:26.202466	Afternoon
ctrl_l	2021-09-13 14:21:25.430529	2021-09-13 14:21:26.360044	Afternoon
ctrl_l	2021-09-13 14:21:26.537569	2021-09-13 14:21:26.537569	Afternoon
ctrl_l	2021-09-13 14:21:27.010306	2021-09-13 14:21:27.011304	Afternoon
ctrl_l	2021-09-13 14:21:27.167886	2021-09-13 14:21:27.473069	Afternoon
$	2021-09-13 14:21:29.010957	2021-09-13 14:21:29.207430	Afternoon
ctrl_l	2021-09-13 14:21:28.909228	2021-09-13 14:21:29.320130	Afternoon
$	2021-09-13 14:21:29.853704	2021-09-13 14:21:30.001311	Afternoon
ctrl_l	2021-09-13 14:21:29.753969	2021-09-13 14:21:30.185816	Afternoon
$	2021-09-13 14:21:30.525907	2021-09-13 14:21:30.675507	Afternoon
ctrl_l	2021-09-13 14:21:30.399245	2021-09-13 14:21:30.842059	Afternoon
ctrl_l	2021-09-13 14:21:31.352695	2021-09-13 14:21:31.354690	Afternoon
ctrl_l	2021-09-13 14:21:31.483346	2021-09-13 14:21:31.770577	Afternoon
ctrl_l	2021-09-13 14:21:33.014253	2021-09-13 14:21:33.015251	Afternoon
ctrl_l	2021-09-13 14:21:33.142909	2021-09-13 14:21:33.417176	Afternoon
ctrl_l	2021-09-13 14:21:35.148548	2021-09-13 14:21:35.157522	Afternoon
ctrl_l	2021-09-13 14:21:35.294158	2021-09-13 14:21:35.571418	Afternoon
ctrl_l	2021-09-13 14:21:35.858649	2021-09-13 14:21:35.859646	Afternoon
ctrl_l	2021-09-13 14:21:36.003262	2021-09-13 14:21:36.411170	Afternoon
$	2021-09-13 14:21:36.889891	2021-09-13 14:21:37.080381	Afternoon
$	2021-09-13 14:21:37.148201	2021-09-13 14:21:37.325724	Afternoon
$	2021-09-13 14:21:37.502255	2021-09-13 14:21:37.693742	Afternoon
ctrl_l	2021-09-13 14:21:36.765225	2021-09-13 14:21:37.818408	Afternoon
$	2021-09-13 14:21:38.975314	2021-09-13 14:21:39.131896	Afternoon
ctrl_l	2021-09-13 14:21:38.754904	2021-09-13 14:21:39.325379	Afternoon
$	2021-09-13 14:21:39.908819	2021-09-13 14:21:40.041464	Afternoon
ctrl_l	2021-09-13 14:21:39.726307	2021-09-13 14:21:40.219987	Afternoon
$	2021-09-13 14:21:42.827017	2021-09-13 14:21:43.048427	Afternoon
$	2021-09-13 14:21:43.349623	2021-09-13 14:21:43.528143	Afternoon
$	2021-09-13 14:21:43.798422	2021-09-13 14:21:43.958991	Afternoon
$	2021-09-13 14:21:44.380863	2021-09-13 14:21:44.534453	Afternoon
$	2021-09-13 14:21:44.935381	2021-09-13 14:21:45.080992	Afternoon
$	2021-09-13 14:21:47.065686	2021-09-13 14:21:47.228280	Afternoon
delete	2021-09-13 14:21:52.637788	2021-09-13 14:21:52.694635	Afternoon
ctrl_r	2021-09-13 14:22:56.887007	2021-09-13 14:22:56.888006	Afternoon
alt_gr	2021-09-13 14:22:58.278317	2021-09-13 14:22:58.321176	Afternoon
ctrl_r	2021-09-13 14:22:58.321176	2021-09-13 14:22:58.322172	Afternoon
$	2021-09-13 14:34:42.580246	2021-09-13 14:34:42.830577	Afternoon
$	2021-09-13 14:34:42.982173	2021-09-13 14:34:43.143739	Afternoon
shift_r	2021-09-13 14:34:41.973866	2021-09-13 14:34:43.145737	Afternoon
arrow_key	2021-09-13 14:34:44.025382	2021-09-13 14:34:44.245793	Afternoon
$	2021-09-13 14:34:45.629095	2021-09-13 14:34:45.766728	Afternoon
ctrl_l	2021-09-13 14:34:45.081558	2021-09-13 14:34:46.102829	Afternoon
$	2021-09-13 14:34:48.962184	2021-09-13 14:34:49.117766	Afternoon
$	2021-09-13 14:34:49.354136	2021-09-13 14:34:49.532658	Afternoon
space	2021-09-13 14:34:49.503736	2021-09-13 14:34:49.637379	Afternoon
$	2021-09-13 13:18:57.672043	2021-09-13 14:37:04.324276	Afternoon
ctrl_l	2021-09-13 14:39:03.862674	2021-09-13 14:39:03.869655	Afternoon
$	2021-09-13 14:39:04.416197	2021-09-13 14:39:04.564797	Afternoon
$	2021-09-13 14:39:04.654557	2021-09-13 14:39:04.769250	Afternoon
$	2021-09-13 14:39:04.837068	2021-09-13 14:39:04.943783	Afternoon
ctrl_l	2021-09-13 14:39:04.122979	2021-09-13 14:39:05.106348	Afternoon
$	2021-09-13 14:39:07.294498	2021-09-13 14:39:07.514908	Afternoon
ctrl_l	2021-09-13 14:39:07.042172	2021-09-13 14:39:07.839042	Afternoon
ctrl_l	2021-09-13 14:39:15.966316	2021-09-13 14:39:15.969305	Afternoon
$	2021-09-13 14:39:16.823023	2021-09-13 14:39:16.948687	Afternoon
$	2021-09-13 14:39:17.001545	2021-09-13 14:39:17.136186	Afternoon
ctrl_l	2021-09-13 14:39:16.537787	2021-09-13 14:39:17.289774	Afternoon
$	2021-09-13 14:39:26.781398	2021-09-13 14:39:26.941967	Afternoon
ctrl_l	2021-09-13 14:39:26.467239	2021-09-13 14:39:27.261116	Afternoon
$	2021-09-13 14:39:44.172901	2021-09-13 14:39:44.381341	Afternoon
$	2021-09-13 14:39:44.460130	2021-09-13 14:39:44.572830	Afternoon
$	2021-09-13 14:39:44.656606	2021-09-13 14:39:44.835129	Afternoon
$	2021-09-13 14:39:44.919901	2021-09-13 14:39:45.028611	Afternoon
ctrl_l	2021-09-13 14:39:43.966451	2021-09-13 14:39:45.144301	Afternoon
$	2021-09-13 14:39:46.983385	2021-09-13 14:39:47.182853	Afternoon
ctrl_l	2021-09-13 14:39:46.774942	2021-09-13 14:39:47.511971	Afternoon
$	2021-09-13 14:39:54.376618	2021-09-13 14:39:54.585060	Afternoon
$	2021-09-13 14:39:54.758597	2021-09-13 14:39:54.958063	Afternoon
$	2021-09-13 14:39:55.039846	2021-09-13 14:39:55.148560	Afternoon
$	2021-09-13 14:39:55.257266	2021-09-13 14:39:55.343039	Afternoon
ctrl_l	2021-09-13 14:39:54.199092	2021-09-13 14:39:55.581397	Afternoon
caps_lock	2021-09-13 14:44:42.687782	2021-09-13 14:44:42.886250	Afternoon
$	2021-09-13 14:44:43.007925	2021-09-13 14:44:43.156528	Afternoon
caps_lock	2021-09-13 14:44:43.179465	2021-09-13 14:44:43.351007	Afternoon
$	2021-09-13 14:44:43.585380	2021-09-13 14:44:43.692095	Afternoon
space	2021-09-13 14:44:44.775200	2021-09-13 14:44:44.951729	Afternoon
caps_lock	2021-09-13 14:44:44.902858	2021-09-13 14:44:45.055451	Afternoon
$	2021-09-13 14:44:45.010570	2021-09-13 14:44:45.159173	Afternoon
caps_lock	2021-09-13 14:44:45.162164	2021-09-13 14:44:45.224997	Afternoon
$	2021-09-13 14:44:45.323732	2021-09-13 14:44:45.491285	Afternoon
$	2021-09-13 14:44:45.445408	2021-09-13 14:44:45.606975	Afternoon
$	2021-09-13 14:44:45.607973	2021-09-13 14:44:45.726655	Afternoon
$	2021-09-13 14:44:45.823399	2021-09-13 14:44:45.940084	Afternoon
$	2021-09-13 14:44:45.937094	2021-09-13 14:44:46.108636	Afternoon
$	2021-09-13 14:44:46.826715	2021-09-13 14:44:46.945400	Afternoon
$	2021-09-13 14:44:47.043139	2021-09-13 14:44:47.132896	Afternoon
backspace	2021-09-13 14:44:47.653504	2021-09-13 14:44:47.739275	Afternoon
space	2021-09-13 14:44:47.853969	2021-09-13 14:44:48.022518	Afternoon
caps_lock	2021-09-13 14:44:48.024513	2021-09-13 14:44:48.164140	Afternoon
$	2021-09-13 14:44:48.296787	2021-09-13 14:44:48.407488	Afternoon
caps_lock	2021-09-13 14:44:48.460346	2021-09-13 14:44:48.586010	Afternoon
$	2021-09-13 14:44:48.540133	2021-09-13 14:44:48.605959	Afternoon
$	2021-09-13 14:44:48.941062	2021-09-13 14:44:49.061738	Afternoon
$	2021-09-13 14:44:49.113600	2021-09-13 14:44:49.295115	Afternoon
enter	2021-09-13 14:44:49.287137	2021-09-13 14:44:49.392854	Afternoon
$	2021-09-13 14:44:54.156118	2021-09-13 14:44:54.290759	Afternoon
$	2021-09-13 14:44:55.715948	2021-09-13 14:44:55.878515	Afternoon
$	2021-09-13 14:44:56.091945	2021-09-13 14:44:56.218603	Afternoon
backspace	2021-09-13 14:45:04.928317	2021-09-13 14:45:05.052984	Afternoon
enter	2021-09-13 14:45:05.247465	2021-09-13 14:45:05.274392	Afternoon
$	2021-09-13 14:45:48.956602	2021-09-13 14:45:49.095231	Afternoon
backspace	2021-09-13 14:45:50.952266	2021-09-13 14:45:51.094884	Afternoon
caps_lock	2021-09-13 14:46:14.533221	2021-09-13 14:46:14.721715	Afternoon
$	2021-09-13 14:46:14.869322	2021-09-13 14:46:15.003962	Afternoon
caps_lock	2021-09-13 14:46:15.118655	2021-09-13 14:46:15.245315	Afternoon
$	2021-09-13 14:46:15.375966	2021-09-13 14:46:15.504623	Afternoon
$	2021-09-13 14:46:15.503625	2021-09-13 14:46:15.646244	Afternoon
$	2021-09-13 14:46:15.660207	2021-09-13 14:46:15.833742	Afternoon
$	2021-09-13 14:46:15.833742	2021-09-13 14:46:15.912532	Afternoon
$	2021-09-13 14:46:15.997306	2021-09-13 14:46:16.122970	Afternoon
$	2021-09-13 14:46:16.315455	2021-09-13 14:46:16.432143	Afternoon
$	2021-09-13 14:46:16.432143	2021-09-13 14:46:16.521903	Afternoon
$	2021-09-13 14:46:16.692446	2021-09-13 14:46:16.845039	Afternoon
$	2021-09-13 14:46:16.926824	2021-09-13 14:46:17.083404	Afternoon
$	2021-09-13 14:46:17.170176	2021-09-13 14:46:17.306804	Afternoon
shift	2021-09-13 14:46:17.486352	2021-09-13 14:46:17.916176	Afternoon
caps_lock	2021-09-13 14:46:23.311749	2021-09-13 14:46:23.510219	Afternoon
$	2021-09-13 14:46:23.616933	2021-09-13 14:46:23.775510	Afternoon
caps_lock	2021-09-13 14:46:23.779498	2021-09-13 14:46:23.900176	Afternoon
$	2021-09-13 14:46:24.011878	2021-09-13 14:46:24.172448	Afternoon
$	2021-09-13 14:46:24.162475	2021-09-13 14:46:24.321051	Afternoon
$	2021-09-13 14:46:24.322048	2021-09-13 14:46:24.496582	Afternoon
$	2021-09-13 14:46:24.425772	2021-09-13 14:46:24.546449	Afternoon
$	2021-09-13 14:46:24.616261	2021-09-13 14:46:24.775834	Afternoon
$	2021-09-13 14:46:24.897509	2021-09-13 14:46:25.084011	Afternoon
$	2021-09-13 14:46:25.083013	2021-09-13 14:46:25.172773	Afternoon
$	2021-09-13 14:46:25.400166	2021-09-13 14:46:25.601630	Afternoon
$	2021-09-13 14:46:25.681418	2021-09-13 14:46:25.849964	Afternoon
$	2021-09-13 14:46:25.921771	2021-09-13 14:46:26.116251	Afternoon
$	2021-09-13 14:47:35.139061	2021-09-13 14:47:35.271706	Afternoon
$	2021-09-13 14:47:35.338530	2021-09-13 14:47:35.494113	Afternoon
$	2021-09-13 14:47:35.597835	2021-09-13 14:47:35.751423	Afternoon
$	2021-09-13 14:47:35.752421	2021-09-13 14:47:35.844176	Afternoon
$	2021-09-13 14:47:35.846174	2021-09-13 14:47:36.011728	Afternoon
$	2021-09-13 14:47:36.001755	2021-09-13 14:47:36.143376	Afternoon
$	2021-09-13 14:47:36.354813	2021-09-13 14:47:36.501418	Afternoon
$	2021-09-13 14:47:36.654013	2021-09-13 14:47:36.766709	Afternoon
space	2021-09-13 14:47:37.096826	2021-09-13 14:47:37.246427	Afternoon
backspace	2021-09-13 14:47:38.882054	2021-09-13 14:47:39.004726	Afternoon
space	2021-09-13 14:47:39.934240	2021-09-13 14:47:40.112763	Afternoon
$	2021-09-13 14:47:40.170611	2021-09-13 14:47:40.171606	Afternoon
$	2021-09-13 14:47:40.328187	2021-09-13 14:47:40.461832	Afternoon
$	2021-09-13 14:47:40.473797	2021-09-13 14:47:40.624396	Afternoon
$	2021-09-13 14:47:40.692213	2021-09-13 14:47:40.872732	Afternoon
$	2021-09-13 14:47:41.094140	2021-09-13 14:47:41.295600	Afternoon
$	2021-09-13 14:47:41.444203	2021-09-13 14:47:41.564881	Afternoon
$	2021-09-13 14:47:41.567875	2021-09-13 14:47:41.681571	Afternoon
$	2021-09-13 14:47:42.272990	2021-09-13 14:47:42.409622	Afternoon
backspace	2021-09-13 14:47:42.759686	2021-09-13 14:47:42.869394	Afternoon
$	2021-09-13 14:47:42.910284	2021-09-13 14:47:43.036946	Afternoon
$	2021-09-13 14:47:43.110747	2021-09-13 14:47:43.233421	Afternoon
$	2021-09-13 14:47:43.593457	2021-09-13 14:47:43.798907	Afternoon
$	2021-09-13 14:47:43.962470	2021-09-13 14:47:44.120048	Afternoon
enter	2021-09-13 14:47:44.187868	2021-09-13 14:47:44.293585	Afternoon
backspace	2021-09-13 14:47:50.790215	2021-09-13 14:47:51.612018	Afternoon
$	2021-09-13 14:47:52.600376	2021-09-13 14:47:52.722053	Afternoon
enter	2021-09-13 14:47:53.882947	2021-09-13 14:47:54.058477	Afternoon
backspace	2021-09-13 14:48:00.132239	2021-09-13 14:48:00.228980	Afternoon
backspace	2021-09-13 14:48:00.334696	2021-09-13 14:48:00.412489	Afternoon
backspace	2021-09-13 14:48:00.708700	2021-09-13 14:48:00.815413	Afternoon
backspace	2021-09-13 14:48:00.933096	2021-09-13 14:48:01.015875	Afternoon
$	2021-09-13 14:48:01.592334	2021-09-13 14:48:01.747920	Afternoon
space	2021-09-13 14:48:03.932080	2021-09-13 14:48:04.090656	Afternoon
$	2021-09-13 14:48:04.176455	2021-09-13 14:48:04.318047	Afternoon
$	2021-09-13 14:48:04.387861	2021-09-13 14:48:04.478618	Afternoon
$	2021-09-13 14:48:04.584336	2021-09-13 14:48:04.678085	Afternoon
$	2021-09-13 14:48:04.820703	2021-09-13 14:48:04.989255	Afternoon
backspace	2021-09-13 14:48:05.930735	2021-09-13 14:48:06.179078	Afternoon
backspace	2021-09-13 14:48:06.813377	2021-09-13 14:48:07.775803	Afternoon
$	2021-09-13 14:48:09.210966	2021-09-13 14:48:09.296736	Afternoon
backspace	2021-09-13 14:48:09.765484	2021-09-13 14:48:09.897131	Afternoon
$	2021-09-13 14:48:10.313020	2021-09-13 14:48:10.504507	Afternoon
backspace	2021-09-13 14:48:10.803707	2021-09-13 14:48:11.102908	Afternoon
$	2021-09-13 14:48:11.778102	2021-09-13 14:48:11.958619	Afternoon
backspace	2021-09-13 14:48:12.439334	2021-09-13 14:48:12.743520	Afternoon
$	2021-09-13 14:48:13.516483	2021-09-13 14:48:13.665064	Afternoon
$	2021-09-13 14:48:13.728886	2021-09-13 14:48:13.833606	Afternoon
$	2021-09-13 14:48:13.977226	2021-09-13 14:48:14.113858	Afternoon
$	2021-09-13 14:48:14.281410	2021-09-13 14:48:14.422032	Afternoon
$	2021-09-13 14:48:14.423033	2021-09-13 14:48:14.582605	Afternoon
$	2021-09-13 14:48:15.041378	2021-09-13 14:48:15.201947	Afternoon
$	2021-09-13 14:48:15.110193	2021-09-13 14:48:15.206935	Afternoon
$	2021-09-13 14:48:15.406401	2021-09-13 14:48:15.520097	Afternoon
$	2021-09-13 14:48:15.640774	2021-09-13 14:48:15.691638	Afternoon
$	2021-09-13 14:48:15.777410	2021-09-13 14:48:15.902076	Afternoon
space	2021-09-13 14:48:18.191955	2021-09-13 14:48:18.355517	Afternoon
$	2021-09-13 14:48:19.517411	2021-09-13 14:48:19.691945	Afternoon
$	2021-09-13 14:48:19.942275	2021-09-13 14:48:20.035026	Afternoon
$	2021-09-13 14:48:20.202578	2021-09-13 14:48:20.316274	Afternoon
caps_lock	2021-09-13 14:49:13.422288	2021-09-13 14:49:13.577874	Afternoon
$	2021-09-13 14:49:13.956860	2021-09-13 14:49:14.120423	Afternoon
caps_lock	2021-09-13 14:49:14.123416	2021-09-13 14:49:14.259054	Afternoon
backspace	2021-09-13 14:49:14.768689	2021-09-13 14:49:14.818556	Afternoon
backspace	2021-09-13 14:49:14.910310	2021-09-13 14:49:15.008050	Afternoon
$	2021-09-13 14:49:33.042829	2021-09-13 14:49:33.213378	Afternoon
$	2021-09-13 14:49:33.275209	2021-09-13 14:49:33.393892	Afternoon
ctrl_l	2021-09-13 14:49:32.843364	2021-09-13 14:49:33.491630	Afternoon
ctrl_l	2021-09-13 14:49:37.587679	2021-09-13 14:49:37.908823	Afternoon
$	2021-09-13 14:21:14.114787	2021-09-13 14:49:38.001571	Afternoon
ctrl_l	2021-09-13 14:49:38.006559	2021-09-13 14:49:38.344656	Afternoon
caps_lock	2021-09-13 14:49:39.965322	2021-09-13 14:49:40.139856	Afternoon
caps_lock	2021-09-13 14:49:40.338327	2021-09-13 14:49:40.459002	Afternoon
caps_lock	2021-09-13 14:49:40.610597	2021-09-13 14:49:40.774161	Afternoon
$	2021-09-13 14:49:40.918773	2021-09-13 14:49:41.066378	Afternoon
$	2021-09-13 14:49:41.545099	2021-09-13 14:49:41.694699	Afternoon
$	2021-09-13 14:49:42.227274	2021-09-13 14:49:42.366900	Afternoon
$	2021-09-13 14:49:45.572331	2021-09-13 14:49:45.708965	Afternoon
caps_lock	2021-09-13 14:49:46.041078	2021-09-13 14:49:46.187686	Afternoon
backspace	2021-09-13 14:49:46.717271	2021-09-13 14:49:46.810022	Afternoon
$	2021-09-13 14:49:47.059356	2021-09-13 14:49:47.175046	Afternoon
$	2021-09-13 14:49:47.255831	2021-09-13 14:49:47.380529	Afternoon
$	2021-09-13 14:49:47.385483	2021-09-13 14:49:47.471254	Afternoon
$	2021-09-13 14:50:45.476171	2021-09-13 14:50:45.532021	Afternoon
caps_lock	2021-09-13 14:50:45.920980	2021-09-13 14:50:46.074571	Afternoon
caps_lock	2021-09-13 14:50:58.054540	2021-09-13 14:50:58.192172	Afternoon
caps_lock	2021-09-13 14:50:58.393633	2021-09-13 14:50:58.551212	Afternoon
$	2021-09-13 14:50:58.719761	2021-09-13 14:50:58.836450	Afternoon
$	2021-09-13 14:50:59.013976	2021-09-13 14:50:59.135650	Afternoon
$	2021-09-13 14:51:02.148594	2021-09-13 14:51:02.405906	Afternoon
$	2021-09-13 14:51:02.407900	2021-09-13 14:51:02.598391	Afternoon
$	2021-09-13 14:51:02.501652	2021-09-13 14:51:02.599388	Afternoon
$	2021-09-13 14:51:02.554509	2021-09-13 14:51:02.660227	Afternoon
$	2021-09-13 14:51:16.878212	2021-09-13 14:51:17.048758	Afternoon
$	2021-09-13 14:51:16.951020	2021-09-13 14:51:17.176415	Afternoon
$	2021-09-13 14:51:16.763520	2021-09-13 14:51:17.226285	Afternoon
$	2021-09-13 14:51:19.011509	2021-09-13 14:51:19.091296	Afternoon
$	2021-09-13 14:51:19.090298	2021-09-13 14:51:19.241895	Afternoon
$	2021-09-13 14:51:24.393121	2021-09-13 14:51:24.576630	Afternoon
$	2021-09-13 14:51:40.718618	2021-09-13 14:51:40.886172	Afternoon
$	2021-09-13 14:51:40.908111	2021-09-13 14:51:41.059705	Afternoon
$	2021-09-13 14:51:41.177391	2021-09-13 14:51:41.276127	Afternoon
$	2021-09-13 14:51:41.456650	2021-09-13 14:51:41.625205	Afternoon
$	2021-09-13 14:51:41.627201	2021-09-13 14:51:41.835950	Afternoon
$	2021-09-13 14:51:42.366530	2021-09-13 14:51:42.444322	Afternoon
backspace	2021-09-13 14:51:42.814333	2021-09-13 14:51:42.898108	Afternoon
backspace	2021-09-13 14:51:42.987869	2021-09-13 14:51:43.056264	Afternoon
backspace	2021-09-13 14:51:43.107127	2021-09-13 14:51:43.226808	Afternoon
$	2021-09-13 14:51:44.847542	2021-09-13 14:51:45.005120	Afternoon
$	2021-09-13 14:51:44.997142	2021-09-13 14:51:45.158111	Afternoon
$	2021-09-13 14:51:45.148137	2021-09-13 14:51:45.261837	Afternoon
$	2021-09-13 14:51:45.298737	2021-09-13 14:51:45.436368	Afternoon
$	2021-09-13 14:51:45.517151	2021-09-13 14:51:45.619877	Afternoon
$	2021-09-13 14:51:45.723599	2021-09-13 14:51:45.790421	Afternoon
$	2021-09-13 14:51:45.890154	2021-09-13 14:51:46.000857	Afternoon
space	2021-09-13 14:51:47.117872	2021-09-13 14:51:47.242537	Afternoon
$	2021-09-13 14:51:48.121189	2021-09-13 14:51:48.259819	Afternoon
$	2021-09-13 14:51:48.667727	2021-09-13 14:51:48.773447	Afternoon
$	2021-09-13 14:51:48.880160	2021-09-13 14:51:49.020783	Afternoon
$	2021-09-13 14:51:49.173376	2021-09-13 14:51:49.289067	Afternoon
$	2021-09-13 14:51:49.289067	2021-09-13 14:51:49.415728	Afternoon
$	2021-09-13 14:51:49.568320	2021-09-13 14:51:49.716923	Afternoon
$	2021-09-13 14:51:49.721909	2021-09-13 14:51:49.829620	Afternoon
