Type	Stopped_Time	Activated_Time	Duration(s)	Daylight	
Mouse	2021-09-14 14:05:38.397345	2021-09-14 14:05:43.509661	5.112316	Afternoon
Mouse	2021-09-14 14:05:47.693466	2021-09-14 14:05:57.517182	9.823716	Afternoon
Keyboard	2021-09-14 14:04:54.008131	2021-09-14 14:06:01.456635	67.448504	Afternoon
Keyboard	2021-09-14 14:06:31.076373	2021-09-14 14:06:40.486189	9.409816	Afternoon
Mouse	2021-09-14 14:06:39.474897	2021-09-14 14:06:44.589213	5.114316	Afternoon
Mouse	2021-09-14 14:06:50.725787	2021-09-14 14:07:03.733979	13.008192	Afternoon
Mouse	2021-09-14 14:07:03.746942	2021-09-14 14:07:13.110883	9.363941	Afternoon
Mouse	2021-09-14 14:07:13.115870	2021-09-14 14:07:26.437223	13.321353	Afternoon
Keyboard	2021-09-14 14:06:43.161031	2021-09-14 14:08:01.227122	78.066091	Afternoon
Keyboard	2021-09-14 14:08:03.121053	2021-09-14 14:08:14.301135	11.180082	Afternoon
Keyboard	2021-09-14 14:08:14.435775	2021-09-14 14:08:20.120563	5.684788	Afternoon
Keyboard	2021-09-14 14:08:20.745888	2021-09-14 14:08:29.165357	8.419469	Afternoon
Mouse	2021-09-14 14:09:07.287340	2021-09-14 14:09:18.708776	11.421436	Afternoon
Mouse	2021-09-14 14:09:31.177410	2021-09-14 14:10:14.893424	43.716014	Afternoon
Mouse	2021-09-14 14:10:17.631098	2021-09-14 14:10:22.693550	5.062452	Afternoon
Mouse	2021-09-14 14:10:40.380217	2021-09-14 14:10:51.541350	11.161133	Afternoon
Keyboard	2021-09-14 14:08:38.212148	2021-09-14 14:10:53.626770	135.414622	Afternoon
Keyboard	2021-09-14 14:10:54.459541	2021-09-14 14:11:01.800894	7.341353	Afternoon
Mouse	2021-09-14 14:11:00.522317	2021-09-14 14:11:05.996669	5.474352	Afternoon
Keyboard	2021-09-14 14:11:37.624030	2021-09-14 14:11:43.792523	6.168493	Afternoon
Keyboard	2021-09-14 14:11:44.050832	2021-09-14 14:11:50.376903	6.326071	Afternoon
Keyboard	2021-09-14 14:11:50.974304	2021-09-14 14:12:16.032246	25.057942	Afternoon
Keyboard	2021-09-14 14:12:30.381848	2021-09-14 14:13:06.180049	35.798201	Afternoon
Keyboard	2021-09-14 14:13:06.319677	2021-09-14 14:13:19.299939	12.980262	Afternoon
Keyboard	2021-09-14 14:13:33.019226	2021-09-14 14:13:59.848429	26.829203	Afternoon
Mouse	2021-09-14 14:13:59.005685	2021-09-14 14:15:51.381957	112.376272	Afternoon
Keyboard	2021-09-14 14:14:00.462785	2021-09-14 14:16:20.558880	140.096095	Afternoon
Keyboard	2021-09-14 14:16:28.905572	2021-09-14 14:18:01.308555	92.402983	Afternoon
Mouse	2021-09-14 14:16:27.583741	2021-09-14 14:18:03.035931	95.45219	Afternoon
Keyboard	2021-09-14 14:18:01.508021	2021-09-14 14:18:06.722225	5.214204	Afternoon
Mouse	2021-09-14 14:18:08.458494	2021-09-14 14:18:26.206179	17.747685	Afternoon
Keyboard	2021-09-14 14:18:11.798942	2021-09-14 14:18:33.500661	21.701719	Afternoon
Mouse	2021-09-14 14:18:40.178787	2021-09-14 14:19:34.676945	54.498158	Afternoon
Keyboard	2021-09-14 14:18:33.694140	2021-09-14 14:19:58.485234	84.791094	Afternoon
Mouse	2021-09-14 14:20:23.121306	2021-09-14 14:21:14.701045	51.579739	Afternoon
Keyboard	2021-09-14 14:20:19.437164	2021-09-14 14:21:17.050758	57.613594	Afternoon
Mouse	2021-09-14 14:21:18.881860	2021-09-14 14:21:37.235515	18.353655	Afternoon
Mouse	2021-09-14 14:21:49.334019	2021-09-14 14:22:13.068504	23.734485	Afternoon
Keyboard	2021-09-14 14:21:20.138495	2021-09-14 14:22:19.431477	59.292982	Afternoon
Mouse	2021-09-14 14:22:18.927825	2021-09-14 14:22:27.163785	8.23596	Afternoon
Mouse	2021-09-14 14:22:28.193032	2021-09-14 14:23:18.018693	49.825661	Afternoon
Keyboard	2021-09-14 14:22:29.638165	2021-09-14 14:24:00.736734	91.098569	Afternoon
Mouse	2021-09-14 14:24:00.412279	2021-09-14 14:24:45.410793	44.998514	Afternoon
Mouse	2021-09-14 14:25:38.115752	2021-09-14 14:29:08.515709	210.399957	Afternoon
Mouse	2021-09-14 14:29:57.616312	2021-09-14 14:30:04.962652	7.34634	Afternoon
Mouse	2021-09-14 14:30:05.005538	2021-09-14 14:30:11.068313	6.062775	Afternoon
Mouse	2021-09-14 14:30:16.413010	2021-09-14 14:30:23.938871	7.525861	Afternoon
Mouse	2021-09-14 14:30:38.616595	2021-09-14 14:30:44.081969	5.465374	Afternoon
Mouse	2021-09-14 14:30:44.803037	2021-09-14 14:30:56.891687	12.08865	Afternoon
Mouse	2021-09-14 14:31:08.944434	2021-09-14 14:31:13.985946	5.041512	Afternoon
Mouse	2021-09-14 14:31:18.458971	2021-09-14 14:31:25.612829	7.153858	Afternoon
Mouse	2021-09-14 14:31:41.414449	2021-09-14 14:31:46.996096	5.581647	Afternoon
Mouse	2021-09-14 14:31:51.569373	2021-09-14 14:31:59.529888	7.960515	Afternoon
Keyboard	2021-09-14 14:24:35.491339	2021-09-14 14:32:09.747544	454.256205	Afternoon
Mouse	2021-09-14 14:32:08.787114	2021-09-14 14:32:14.676354	5.88924	Afternoon
Keyboard	2021-09-14 14:32:11.166746	2021-09-14 14:32:29.865707	18.698961	Afternoon
Keyboard	2021-09-14 14:32:31.416557	2021-09-14 14:33:05.176213	33.759656	Afternoon
Mouse	2021-09-14 14:33:04.273629	2021-09-14 14:33:16.722315	12.448686	Afternoon
Keyboard	2021-09-14 14:33:15.814744	2021-09-14 14:33:58.104575	42.289831	Afternoon
Mouse	2021-09-14 14:33:53.569720	2021-09-14 14:34:00.939987	7.370267	Afternoon
Mouse	2021-09-14 14:34:16.006666	2021-09-14 14:34:23.026880	7.020214	Afternoon
Mouse	2021-09-14 14:34:27.803099	2021-09-14 14:34:38.749804	10.946705	Afternoon
Mouse	2021-09-14 14:35:09.146471	2021-09-14 14:35:15.474531	6.32806	Afternoon
Keyboard	2021-09-14 14:34:00.168053	2021-09-14 14:35:45.079305	104.911252	Afternoon
Mouse	2021-09-14 14:36:27.537681	2021-09-14 14:36:36.250365	8.712684	Afternoon
Keyboard	2021-09-14 14:35:46.622177	2021-09-14 14:36:40.964749	54.342572	Afternoon
Mouse	2021-09-14 14:36:39.898603	2021-09-14 14:36:45.113647	5.215044	Afternoon
Mouse	2021-09-14 14:36:47.833368	2021-09-14 14:36:52.970621	5.137253	Afternoon
Mouse	2021-09-14 14:37:32.396116	2021-09-14 14:37:38.937612	6.541496	Afternoon
Mouse	2021-09-14 14:37:39.537008	2021-09-14 14:37:45.593799	6.056791	Afternoon
Mouse	2021-09-14 14:37:47.271309	2021-09-14 14:37:59.137554	11.866245	Afternoon
Mouse	2021-09-14 14:38:14.584217	2021-09-14 14:38:21.532624	6.948407	Afternoon
Mouse	2021-09-14 14:38:27.740012	2021-09-14 14:38:33.033846	5.293834	Afternoon
Mouse	2021-09-14 14:39:27.897029	2021-09-14 14:39:38.409895	10.512866	Afternoon
Mouse	2021-09-14 14:39:49.833324	2021-09-14 14:39:57.044029	7.210705	Afternoon
Mouse	2021-09-14 14:40:05.428592	2021-09-14 14:40:11.433522	6.00493	Afternoon
Mouse	2021-09-14 14:40:14.459424	2021-09-14 14:40:21.346993	6.886571	Afternoon
Mouse	2021-09-14 14:40:21.365942	2021-09-14 14:40:33.881451	12.515509	Afternoon
Mouse	2021-09-14 14:40:38.427285	2021-09-14 14:40:43.705160	5.277875	Afternoon
Mouse	2021-09-14 14:40:55.789822	2021-09-14 14:41:15.434252	19.64443	Afternoon
Mouse	2021-09-14 14:41:22.085453	2021-09-14 14:41:38.864551	16.779098	Afternoon
Mouse	2021-09-14 14:41:45.616483	2021-09-14 14:41:50.943229	5.326746	Afternoon
Mouse	2021-09-14 14:41:52.224798	2021-09-14 14:41:58.465099	6.240301	Afternoon
Mouse	2021-09-14 14:42:55.990158	2021-09-14 14:43:43.954803	47.964645	Afternoon
Mouse	2021-09-14 14:43:46.397266	2021-09-14 14:48:38.626243	292.228977	Afternoon
Keyboard	2021-09-14 14:36:42.031895	2021-09-14 14:49:54.471277	792.439382	Afternoon
Keyboard	2021-09-14 14:50:02.498795	2021-09-14 14:51:41.681376	99.182581	Afternoon
Keyboard	2021-09-14 14:51:47.475871	2021-09-14 14:51:53.350150	5.874279	Afternoon
Keyboard	2021-09-14 14:51:54.259718	2021-09-14 14:52:13.854279	19.594561	Afternoon
Keyboard	2021-09-14 14:52:18.589607	2021-09-14 14:52:29.543293	10.953686	Afternoon
Keyboard	2021-09-14 14:52:29.717827	2021-09-14 14:52:44.185112	14.467285	Afternoon
Mouse	2021-09-14 14:52:43.724344	2021-09-14 14:52:49.094973	5.370629	Afternoon
Keyboard	2021-09-14 14:52:50.864238	2021-09-14 14:53:09.192192	18.327954	Afternoon
Mouse	2021-09-14 14:53:07.758039	2021-09-14 14:53:24.087332	16.328295	Afternoon
Keyboard	2021-09-14 14:53:28.464617	2021-09-14 14:53:37.049644	8.585027	Afternoon
Mouse	2021-09-14 14:53:36.412350	2021-09-14 14:53:41.542620	5.13027	Afternoon
Mouse	2021-09-14 14:53:53.771893	2021-09-14 14:54:42.479549	48.707656	Afternoon
Keyboard	2021-09-14 14:53:40.841496	2021-09-14 14:54:47.609819	66.768323	Afternoon
Mouse	2021-09-14 14:54:46.349193	2021-09-14 14:55:00.414555	14.065362	Afternoon
Keyboard	2021-09-14 14:54:59.626660	2021-09-14 14:55:10.192388	10.565728	Afternoon
Keyboard	2021-09-14 14:55:10.654154	2021-09-14 14:55:17.055023	6.400869	Afternoon
Keyboard	2021-09-14 14:55:19.515439	2021-09-14 14:55:29.658294	10.142855	Afternoon
Keyboard	2021-09-14 14:55:41.308120	2021-09-14 14:55:46.351624	5.043504	Afternoon
Mouse	2021-09-14 14:55:45.568719	2021-09-14 14:56:17.920144	32.351425	Afternoon
Mouse	2021-09-14 14:56:21.303091	2021-09-14 14:57:32.310071	71.00698	Afternoon
Keyboard	2021-09-14 14:55:47.216309	2021-09-14 14:57:41.796687	114.580378	Afternoon
Keyboard	2021-09-14 14:57:45.739135	2021-09-14 14:58:00.459267	14.720132	Afternoon
Mouse	2021-09-14 14:58:06.678613	2021-09-14 15:08:27.037645	620.359032	Afternoon
Mouse	2021-09-14 15:08:28.616420	2021-09-14 15:08:39.216055	10.599635	Afternoon
Mouse	2021-09-14 15:08:39.303821	2021-09-14 15:26:22.397557	1063.093736	Afternoon
Mouse	2021-09-14 15:26:22.459392	2021-09-14 15:27:51.779366	89.319974	Afternoon
Mouse	2021-09-14 15:27:57.459298	2021-09-14 15:30:26.027078	148.56778	Afternoon
Mouse	2021-09-14 15:30:47.804602	2021-09-14 15:32:20.593293	92.788691	Afternoon
Keyboard	2021-09-14 14:58:03.691607	2021-09-14 15:32:37.583825	2073.892218	Afternoon
Keyboard	2021-09-14 15:32:39.664259	2021-09-14 15:32:53.627959	13.9637	Afternoon
Keyboard	2021-09-14 15:32:54.446768	2021-09-14 15:33:00.525500	6.078732	Afternoon
Mouse	2021-09-14 15:32:59.553101	2021-09-14 15:33:12.491477	12.938376	Afternoon
Mouse	2021-09-14 15:33:39.739559	2021-09-14 15:33:47.444942	7.705383	Afternoon
Keyboard	2021-09-14 15:33:11.683640	2021-09-14 15:33:52.463510	40.77987	Afternoon
Mouse	2021-09-14 15:33:58.867374	2021-09-14 15:34:04.210075	5.342701	Afternoon
Mouse	2021-09-14 15:34:10.239939	2021-09-14 15:34:16.347595	6.107656	Afternoon
Keyboard	2021-09-14 15:33:53.907646	2021-09-14 15:34:20.142439	26.234793	Afternoon
Mouse	2021-09-14 15:34:41.491308	2021-09-14 15:34:53.608881	12.117573	Afternoon
Keyboard	2021-09-14 15:34:29.887362	2021-09-14 15:34:55.643437	25.756075	Afternoon
Mouse	2021-09-14 15:35:50.521670	2021-09-14 15:37:04.217968	73.696298	Afternoon
Mouse	2021-09-14 15:37:11.833589	2021-09-14 15:37:22.081166	10.247577	Afternoon
Mouse	2021-09-14 15:37:30.990324	2021-09-14 15:37:36.513543	5.523219	Afternoon
Mouse	2021-09-14 15:37:55.114766	2021-09-14 15:38:01.953466	6.8387	Afternoon
Mouse	2021-09-14 15:38:03.053519	2021-09-14 15:38:10.561428	7.507909	Afternoon
Mouse	2021-09-14 15:38:11.975646	2021-09-14 15:38:23.089902	11.114256	Afternoon
Mouse	2021-09-14 15:38:25.147396	2021-09-14 15:38:33.057228	7.909832	Afternoon
Mouse	2021-09-14 15:39:58.834685	2021-09-14 15:40:06.050373	7.215688	Afternoon
Mouse	2021-09-14 15:40:23.381992	2021-09-14 15:40:46.170011	22.788019	Afternoon
Keyboard	2021-09-14 15:35:01.077894	2021-09-14 15:40:56.424569	355.346675	Afternoon
Mouse	2021-09-14 15:40:57.288259	2021-09-14 15:41:02.530232	5.241973	Afternoon
Mouse	2021-09-14 15:41:02.539205	2021-09-14 15:41:30.250050	27.710845	Afternoon
Keyboard	2021-09-14 15:41:00.633306	2021-09-14 15:41:31.858745	31.225439	Afternoon
Mouse	2021-09-14 15:41:39.147240	2021-09-14 15:41:44.296460	5.14922	Afternoon
Mouse	2021-09-14 15:41:44.788145	2021-09-14 15:41:52.520452	7.732307	Afternoon
Mouse	2021-09-14 15:41:52.537408	2021-09-14 15:41:58.665009	6.127601	Afternoon
Mouse	2021-09-14 15:41:58.678973	2021-09-14 15:42:05.898652	7.219679	Afternoon
Mouse	2021-09-14 15:42:26.880503	2021-09-14 15:42:37.392372	10.511869	Afternoon
Mouse	2021-09-14 15:42:47.537225	2021-09-14 15:43:03.465599	15.928374	Afternoon
Keyboard	2021-09-14 15:41:41.092035	2021-09-14 15:43:06.857523	85.765488	Afternoon
Mouse	2021-09-14 15:43:04.911729	2021-09-14 15:43:15.404649	10.49292	Afternoon
Mouse	2021-09-14 15:43:22.599395	2021-09-14 15:43:29.097008	6.497613	Afternoon
Mouse	2021-09-14 15:43:34.505534	2021-09-14 15:43:42.817292	8.311758	Afternoon
Mouse	2021-09-14 15:44:02.864643	2021-09-14 15:44:07.906153	5.04151	Afternoon
Mouse	2021-09-14 15:44:08.381879	2021-09-14 15:44:18.984506	10.602627	Afternoon
Keyboard	2021-09-14 15:43:18.500365	2021-09-14 15:44:31.227742	72.727377	Afternoon
Keyboard	2021-09-14 15:44:33.025931	2021-09-14 15:44:42.662146	9.636215	Afternoon
Mouse	2021-09-14 15:44:45.927405	2021-09-14 15:44:54.576259	8.648854	Afternoon
Mouse	2021-09-14 15:44:59.099158	2021-09-14 15:45:07.400940	8.301782	Afternoon
Mouse	2021-09-14 15:45:07.647281	2021-09-14 15:45:14.705395	7.058114	Afternoon
Mouse	2021-09-14 15:45:30.850190	2021-09-14 15:45:36.424271	5.574081	Afternoon
Keyboard	2021-09-14 15:44:43.098974	2021-09-14 15:45:43.162240	60.063266	Afternoon
Mouse	2021-09-14 15:45:42.743363	2021-09-14 15:45:53.216336	10.472973	Afternoon
Keyboard	2021-09-14 15:45:51.704383	2021-09-14 15:46:18.571484	26.867101	Afternoon
Mouse	2021-09-14 15:46:17.380671	2021-09-14 15:46:24.090715	6.710044	Afternoon
Keyboard	2021-09-14 15:46:23.123302	2021-09-14 15:47:15.585909	52.462607	Afternoon
Mouse	2021-09-14 15:47:13.787723	2021-09-14 15:47:19.331885	5.544162	Afternoon
Mouse	2021-09-14 15:48:05.537237	2021-09-14 15:48:11.031532	5.494295	Afternoon
Keyboard	2021-09-14 15:47:22.460512	2021-09-14 15:48:48.276863	85.816351	Afternoon
Mouse	2021-09-14 15:48:46.303145	2021-09-14 15:48:51.721645	5.4185	Afternoon
Keyboard	2021-09-14 15:48:50.150848	2021-09-14 15:49:10.926250	20.775402	Afternoon
Keyboard	2021-09-14 15:49:12.671582	2021-09-14 15:49:20.935472	8.26389	Afternoon
Mouse	2021-09-14 15:50:02.099309	2021-09-14 15:50:16.777030	14.677721	Afternoon
Keyboard	2021-09-14 15:49:22.160189	2021-09-14 15:50:23.170920	61.010731	Afternoon
Mouse	2021-09-14 15:50:22.677240	2021-09-14 15:50:28.077789	5.400549	Afternoon
Mouse	2021-09-14 15:50:28.225396	2021-09-14 15:50:38.787129	10.561733	Afternoon
Mouse	2021-09-14 15:50:39.177086	2021-09-14 15:50:45.108215	5.931129	Afternoon
Mouse	2021-09-14 15:50:45.255818	2021-09-14 15:50:53.560595	8.304777	Afternoon
Mouse	2021-09-14 15:52:11.366381	2021-09-14 15:52:16.902567	5.536186	Afternoon
Keyboard	2021-09-14 15:50:25.768968	2021-09-14 15:52:23.906824	118.137856	Afternoon
Mouse	2021-09-14 15:52:34.475541	2021-09-14 15:52:39.801289	5.325748	Afternoon
Mouse	2021-09-14 15:53:05.678041	2021-09-14 15:53:47.928974	42.250933	Afternoon
Mouse	2021-09-14 15:55:07.114624	2021-09-14 15:55:28.960163	21.845539	Afternoon
Mouse	2021-09-14 15:56:00.442914	2021-09-14 15:56:10.126000	9.683086	Afternoon
Mouse	2021-09-14 15:56:11.364687	2021-09-14 15:56:34.015072	22.650385	Afternoon
Mouse	2021-09-14 15:56:40.914608	2021-09-14 15:56:54.559145	13.644537	Afternoon
Mouse	2021-09-14 15:57:02.037135	2021-09-14 15:57:11.965566	9.928431	Afternoon
Mouse	2021-09-14 15:57:17.489781	2021-09-14 15:57:39.014182	21.524401	Afternoon
Keyboard	2021-09-14 15:52:25.022838	2021-09-14 15:58:08.404076	343.381238	Afternoon
Mouse	2021-09-14 15:58:33.538134	2021-09-14 15:58:40.789728	7.251594	Afternoon
Keyboard	2021-09-14 15:58:09.932292	2021-09-14 15:58:58.793555	48.861263	Afternoon
Mouse	2021-09-14 15:58:58.162237	2021-09-14 15:59:11.943360	13.781123	Afternoon
Keyboard	2021-09-14 15:58:59.885625	2021-09-14 15:59:23.844511	23.958886	Afternoon
Mouse	2021-09-14 15:59:23.147377	2021-09-14 15:59:31.479080	8.331703	Afternoon
Mouse	2021-09-14 15:59:34.803187	2021-09-14 15:59:39.869626	5.066439	Afternoon
Mouse	2021-09-14 16:01:08.443597	2021-09-14 16:01:18.766972	10.323375	Evening
Mouse	2021-09-14 16:01:19.427203	2021-09-14 16:01:28.845997	9.418794	Evening
Mouse	2021-09-14 16:01:31.021204	2021-09-14 16:01:38.642593	7.621389	Evening
Mouse	2021-09-14 16:01:52.428368	2021-09-14 16:02:19.685878	27.25751	Evening
Mouse	2021-09-14 16:04:17.989585	2021-09-14 16:04:33.125080	15.135495	Evening
Keyboard	2021-09-14 15:59:30.580484	2021-09-14 16:05:04.503112	333.922628	Evening
Mouse	2021-09-14 16:05:04.070272	2021-09-14 16:05:10.309572	6.2393	Evening
Mouse	2021-09-14 16:06:53.865451	2021-09-14 16:07:03.133649	9.268198	Evening
Mouse	2021-09-14 16:08:30.179948	2021-09-14 16:09:08.973135	38.793187	Evening
Keyboard	2021-09-14 16:05:08.833523	2021-09-14 16:09:26.268849	257.435326	Evening
Mouse	2021-09-14 16:09:25.446053	2021-09-14 16:09:33.718482	8.272429	Evening
Mouse	2021-09-14 16:09:58.849482	2021-09-14 16:10:30.607495	31.758013	Evening
Mouse	2021-09-14 16:10:36.869736	2021-09-14 16:10:45.625306	8.75557	Evening
Mouse	2021-09-14 16:11:13.663276	2021-09-14 16:11:22.573431	8.910155	Evening
Mouse	2021-09-14 16:11:31.005865	2021-09-14 16:11:36.372503	5.366638	Evening
Mouse	2021-09-14 16:11:59.536516	2021-09-14 16:12:06.844957	7.308441	Evening
Mouse	2021-09-14 16:12:14.849537	2021-09-14 16:12:24.733088	9.883551	Evening
Mouse	2021-09-14 16:12:32.397577	2021-09-14 16:12:47.635798	15.238221	Evening
Mouse	2021-09-14 16:12:48.990174	2021-09-14 16:13:14.085019	25.094845	Evening
Keyboard	2021-09-14 16:09:32.861506	2021-09-14 16:13:16.732932	223.871426	Evening
Mouse	2021-09-14 16:13:16.083670	2021-09-14 16:13:24.013450	7.92978	Evening
Mouse	2021-09-14 16:14:01.459244	2021-09-14 16:14:11.220121	9.760877	Evening
Keyboard	2021-09-14 16:13:23.147766	2021-09-14 16:14:24.011891	60.864125	Evening
Keyboard	2021-09-14 16:14:27.586325	2021-09-14 16:14:37.822930	10.236605	Evening
Keyboard	2021-09-14 16:14:40.889724	2021-09-14 16:14:46.475776	5.586052	Evening
Mouse	2021-09-14 16:15:06.132174	2021-09-14 16:15:14.020065	7.887891	Evening
Mouse	2021-09-14 16:15:38.271166	2021-09-14 16:15:47.156390	8.885224	Evening
Keyboard	2021-09-14 16:14:49.206469	2021-09-14 16:16:18.156433	88.949964	Evening
Mouse	2021-09-14 16:16:23.632778	2021-09-14 16:16:29.469158	5.83638	Evening
Mouse	2021-09-14 16:16:31.710162	2021-09-14 16:16:36.716764	5.006602	Evening
Mouse	2021-09-14 16:16:59.662360	2021-09-14 16:17:08.660280	8.99792	Evening
Mouse	2021-09-14 16:17:08.710147	2021-09-14 16:17:45.221440	36.511293	Evening
Mouse	2021-09-14 16:17:47.887308	2021-09-14 16:18:04.595596	16.708288	Evening
Mouse	2021-09-14 16:18:30.834521	2021-09-14 16:18:35.939858	5.105337	Evening
Mouse	2021-09-14 16:19:47.083474	2021-09-14 16:19:53.300836	6.217362	Evening
Keyboard	2021-09-14 16:16:19.210610	2021-09-14 16:20:05.229913	226.019303	Evening
Mouse	2021-09-14 16:21:04.756616	2021-09-14 16:21:12.012201	7.255585	Evening
Mouse	2021-09-14 16:21:35.726737	2021-09-14 16:22:18.363637	42.6369	Evening
Mouse	2021-09-14 16:22:38.677278	2021-09-14 16:22:44.709136	6.031858	Evening
Mouse	2021-09-14 16:22:45.802211	2021-09-14 16:22:57.322384	11.520173	Evening
Mouse	2021-09-14 16:23:24.505638	2021-09-14 16:23:38.908096	14.402458	Evening
Mouse	2021-09-14 16:23:45.398727	2021-09-14 16:24:13.187363	27.788636	Evening
Mouse	2021-09-14 16:24:38.428729	2021-09-14 16:24:43.795367	5.366638	Evening
Keyboard	2021-09-14 16:20:07.137807	2021-09-14 16:24:49.465195	282.327388	Evening
Keyboard	2021-09-14 16:24:52.824206	2021-09-14 16:25:10.401168	17.576962	Evening
Keyboard	2021-09-14 16:25:19.500818	2021-09-14 16:25:25.520710	6.019892	Evening
Mouse	2021-09-14 16:25:24.708881	2021-09-14 16:25:38.244657	13.535776	Evening
Keyboard	2021-09-14 16:25:37.361022	2021-09-14 16:25:42.505256	5.144234	Evening
Mouse	2021-09-14 16:26:19.317752	2021-09-14 16:26:24.746216	5.428464	Evening
Mouse	2021-09-14 16:26:25.726593	2021-09-14 16:26:31.203936	5.477343	Evening
Mouse	2021-09-14 16:26:44.333798	2021-09-14 16:27:36.378524	52.044726	Evening
Mouse	2021-09-14 16:27:56.366036	2021-09-14 16:28:04.427464	8.061428	Evening
Mouse	2021-09-14 16:28:04.491294	2021-09-14 16:28:16.130146	11.638852	Evening
Mouse	2021-09-14 16:28:23.819569	2021-09-14 16:28:34.667539	10.84797	Evening
Mouse	2021-09-14 16:28:52.505838	2021-09-14 16:28:58.074853	5.569015	Evening
Mouse	2021-09-14 16:28:58.663282	2021-09-14 16:29:06.705755	8.042473	Evening
Mouse	2021-09-14 16:30:07.448206	2021-09-14 16:30:38.972843	31.524637	Evening
Mouse	2021-09-14 16:31:36.990584	2021-09-14 16:31:44.570300	7.579716	Evening
Keyboard	2021-09-14 16:25:43.981305	2021-09-14 16:33:11.034916	447.053611	Evening
Mouse	2021-09-14 16:33:10.322827	2021-09-14 16:33:16.081410	5.758583	Evening
Mouse	2021-09-14 16:33:19.678785	2021-09-14 16:33:43.465131	23.786346	Evening
Mouse	2021-09-14 16:33:48.288226	2021-09-14 16:33:57.218327	8.930101	Evening
Keyboard	2021-09-14 16:33:15.301498	2021-09-14 16:34:16.970467	61.668969	Evening
Mouse	2021-09-14 16:34:15.991090	2021-09-14 16:34:22.098030	6.10694	Evening
Keyboard	2021-09-14 16:34:21.360009	2021-09-14 16:34:37.066262	15.706253	Evening
Mouse	2021-09-14 16:34:36.148719	2021-09-14 16:34:44.218246	8.069527	Evening
Keyboard	2021-09-14 16:34:42.881282	2021-09-14 16:34:52.029343	9.148061	Evening
Keyboard	2021-09-14 16:34:55.170935	2021-09-14 16:35:10.423119	15.252184	Evening
Mouse	2021-09-14 16:35:57.116173	2021-09-14 16:36:02.881738	5.765565	Evening
Mouse	2021-09-14 16:36:07.225114	2021-09-14 16:36:12.474067	5.248953	Evening
Mouse	2021-09-14 16:36:41.803581	2021-09-14 16:36:47.466425	5.662844	Evening
Mouse	2021-09-14 16:38:01.444455	2021-09-14 16:38:10.001556	8.557101	Evening
Keyboard	2021-09-14 16:35:11.172114	2021-09-14 16:38:24.981471	193.809357	Evening
Mouse	2021-09-14 16:39:51.068618	2021-09-14 16:41:04.297653	73.229035	Evening
Keyboard	2021-09-14 16:38:27.390023	2021-09-14 16:41:13.896965	166.506942	Evening
Mouse	2021-09-14 16:41:25.130901	2021-09-14 16:41:43.034994	17.904093	Evening
Mouse	2021-09-14 16:42:01.069729	2021-09-14 16:42:31.739411	30.669682	Evening
Mouse	2021-09-14 16:42:32.755690	2021-09-14 16:42:51.691019	18.934331	Evening
Mouse	2021-09-14 16:42:57.396750	2021-09-14 16:43:02.423301	5.026551	Evening
Mouse	2021-09-14 16:43:09.491385	2021-09-14 16:43:19.175487	9.684102	Evening
Mouse	2021-09-14 16:43:24.208999	2021-09-14 16:43:59.855607	35.646608	Evening
Mouse	2021-09-14 16:44:02.522469	2021-09-14 16:44:57.957122	55.434653	Evening
Mouse	2021-09-14 16:45:01.834747	2021-09-14 16:45:37.751630	35.916883	Evening
Mouse	2021-09-14 16:45:39.536853	2021-09-14 16:45:45.528819	5.991966	Evening
Mouse	2021-09-14 16:45:57.615474	2021-09-14 16:46:10.121008	12.505534	Evening
Mouse	2021-09-14 16:46:15.006933	2021-09-14 16:46:20.594979	5.588046	Evening
Mouse	2021-09-14 16:46:27.771772	2021-09-14 16:47:15.687548	47.915776	Evening
Keyboard	2021-09-14 16:41:15.444822	2021-09-14 16:47:17.541586	362.096764	Evening
Keyboard	2021-09-14 16:47:27.502929	2021-09-14 16:48:08.851278	41.348349	Evening
Mouse	2021-09-14 16:48:48.210697	2021-09-14 16:48:54.674047	6.46335	Evening
Mouse	2021-09-14 16:49:15.218071	2021-09-14 16:49:20.699413	5.481342	Evening
Mouse	2021-09-14 16:50:44.319863	2021-09-14 16:50:54.688116	10.368253	Evening
Mouse	2021-09-14 16:51:14.536998	2021-09-14 16:52:46.429089	91.892091	Evening
Mouse	2021-09-14 16:52:49.496881	2021-09-14 16:54:05.535396	76.038515	Evening
Mouse	2021-09-14 16:54:07.428330	2021-09-14 16:54:13.629735	6.201405	Evening
Mouse	2021-09-14 16:54:16.302581	2021-09-14 16:54:52.575941	36.27336	Evening
Mouse	2021-09-14 16:54:55.756431	2021-09-14 16:55:00.983442	5.227011	Evening
Mouse	2021-09-14 16:55:03.570520	2021-09-14 16:55:12.743972	9.173452	Evening
Mouse	2021-09-14 16:55:25.864859	2021-09-14 16:56:02.294377	36.429518	Evening
Keyboard	2021-09-14 16:48:13.668386	2021-09-14 16:56:09.343506	475.67512	Evening
Mouse	2021-09-14 16:56:52.491041	2021-09-14 16:57:00.486643	7.995602	Evening
Mouse	2021-09-14 16:57:00.552468	2021-09-14 16:57:17.646722	17.094254	Evening
Mouse	2021-09-14 16:57:17.677641	2021-09-14 16:57:47.561669	29.884028	Evening
Mouse	2021-09-14 16:57:49.560321	2021-09-14 16:59:29.798454	100.238133	Evening
